StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,A,B,C,D,E,F,G,Notes
2019-05-10 06:36:53,2019-05-10 06:37:43,Spam,212.93.25.10,100,49,True,2019-05-10 06:37:44,R_3nA7GlG7ReGNqy3,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,56,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:38:32,2019-05-10 06:38:46,IP Address,212.93.25.10,100,13,True,2019-05-10 06:38:46,R_2PARhxtX5LC3hTP,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,57,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:38:49,2019-05-10 06:39:04,IP Address,212.93.25.10,100,14,True,2019-05-10 06:39:05,R_3jcfmmxlu57Nyxa,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,58,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:39:06,2019-05-10 06:39:24,IP Address,212.93.25.10,100,18,True,2019-05-10 06:39:24,R_1GTtpVMxNXYh4E4,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,59,Machine set,No,No,No,No,No,No,No,conflict borderline
2019-05-10 06:39:25,2019-05-10 06:39:40,IP Address,212.93.25.10,100,14,True,2019-05-10 06:39:40,R_wT8iQD9mqNVqXuh,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,60,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 06:39:41,2019-05-10 06:40:00,IP Address,212.93.25.10,100,19,True,2019-05-10 06:40:01,R_abBuS8JXwVHylcB,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,61,Machine set,No,No,No,No,No,Yes,Yes,
2019-05-10 06:40:04,2019-05-10 06:40:17,IP Address,212.93.25.10,100,13,True,2019-05-10 06:40:17,R_21vJ6VCcI4GlP93,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,62,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:40:21,2019-05-10 06:40:36,IP Address,212.93.25.10,100,15,True,2019-05-10 06:40:36,R_x6gS2Xfh8Q1m0RH,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,63,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:40:37,2019-05-10 06:40:53,IP Address,212.93.25.10,100,15,True,2019-05-10 06:40:53,R_CaAzUUS8jLNDSMN,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,64,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 06:40:58,2019-05-10 06:41:20,IP Address,212.93.25.10,100,22,True,2019-05-10 06:41:21,R_3jdMyECZAfQMnOx,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,65,Machine set,No,Yes,No,No,No,No,No,borderline HI?
2019-05-10 06:41:22,2019-05-10 06:41:36,IP Address,212.93.25.10,100,13,True,2019-05-10 06:41:36,R_1IN3aNuMkw4AjRX,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,66,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:41:37,2019-05-10 06:41:56,IP Address,212.93.25.10,100,19,True,2019-05-10 06:41:57,R_Zso4LXMwNc7xUqd,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,67,Machine set,No,No,Yes,No,No,No,No,
2019-05-10 06:42:00,2019-05-10 06:42:28,IP Address,212.93.25.10,100,28,True,2019-05-10 06:42:28,R_1gokwdpi6FmJZxH,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,68,Machine set,No,No,No,Yes,No,No,No,SV borderline
2019-05-10 06:42:55,2019-05-10 06:43:07,IP Address,212.93.25.10,100,12,True,2019-05-10 06:43:07,R_YSNi1Q3AIxzz9Ch,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,69,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:43:11,2019-05-10 06:43:26,IP Address,212.93.25.10,100,15,True,2019-05-10 06:43:27,R_2qqrlmZDLFmHzRs,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,70,Machine set,No,No,Yes,No,No,No,No,borderline morality
2019-05-10 06:43:28,2019-05-10 06:43:43,IP Address,212.93.25.10,100,14,True,2019-05-10 06:43:43,R_1IT2wNkf09LF48y,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,71,Machine set,Yes,Yes,No,No,No,No,No,
2019-05-10 06:43:44,2019-05-10 06:43:59,IP Address,212.93.25.10,100,15,True,2019-05-10 06:43:59,R_ximdCbAG4JxMkSd,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,72,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:44:02,2019-05-10 06:44:16,IP Address,212.93.25.10,100,14,True,2019-05-10 06:44:17,R_27KbDEF0Qs1bcmR,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,73,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:44:20,2019-05-10 06:44:35,IP Address,212.93.25.10,100,14,True,2019-05-10 06:44:35,R_1mRgGnAyou6my1O,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,74,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 06:47:02,2019-05-10 06:47:16,IP Address,212.93.25.10,100,13,True,2019-05-10 06:47:16,R_5A8dETx9v2R72pP,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,75,Machine set,No,No,Yes,No,No,No,No,
2019-05-10 06:47:19,2019-05-10 06:47:43,IP Address,212.93.25.10,100,23,True,2019-05-10 06:47:43,R_3plgEXZxuQh3UBT,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,76,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 06:47:47,2019-05-10 06:48:01,IP Address,212.93.25.10,100,14,True,2019-05-10 06:48:02,R_2yenBHYXL64atVK,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,77,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:48:05,2019-05-10 06:48:26,IP Address,212.93.25.10,100,20,True,2019-05-10 06:48:26,R_22skJVP1WNLsa5e,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,78,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 06:48:29,2019-05-10 06:48:39,IP Address,212.93.25.10,100,10,True,2019-05-10 06:48:39,R_2UXjO2btYQ8FaOq,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,79,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:48:41,2019-05-10 06:48:58,IP Address,212.93.25.10,100,17,True,2019-05-10 06:48:58,R_3er9zv4cPXUFVy7,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,80,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:49:00,2019-05-10 06:49:14,IP Address,212.93.25.10,100,14,True,2019-05-10 06:49:14,R_2WPuFmwTllz15yL,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,81,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:49:18,2019-05-10 06:49:36,IP Address,212.93.25.10,100,18,True,2019-05-10 06:49:37,R_2aJjKJvk2Ir8UZc,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,82,Machine set,No,No,No,No,No,Yes,Yes,
2019-05-10 06:49:40,2019-05-10 06:49:52,IP Address,212.93.25.10,100,11,True,2019-05-10 06:49:52,R_24cLpUScYLTMyBN,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,83,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:49:56,2019-05-10 06:50:14,IP Address,212.93.25.10,100,17,True,2019-05-10 06:50:14,R_3aYdRVRjPsPFhuN,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,84,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:50:19,2019-05-10 06:50:35,IP Address,212.93.25.10,100,16,True,2019-05-10 06:50:35,R_1GwSO15vUoFDdvo,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,85,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:50:39,2019-05-10 06:50:56,IP Address,212.93.25.10,100,17,True,2019-05-10 06:50:56,R_1hDPE2lL6O7OLn3,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,86,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 06:51:00,2019-05-10 06:51:17,IP Address,212.93.25.10,100,16,True,2019-05-10 06:51:17,R_1eDDOb1WapuCDE8,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,87,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:51:21,2019-05-10 06:51:33,IP Address,212.93.25.10,100,12,True,2019-05-10 06:51:34,R_1JOv3VGnHOvi9Sm,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,88,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-05-10 06:51:35,2019-05-10 06:51:52,IP Address,212.93.25.10,100,17,True,2019-05-10 06:51:53,R_1pEFD6NY5I8Rn4S,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,89,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:51:54,2019-05-10 06:52:19,IP Address,212.93.25.10,100,24,True,2019-05-10 06:52:19,R_1C4uRVUtgYpXi95,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,90,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 06:52:22,2019-05-10 06:52:35,IP Address,212.93.25.10,100,12,True,2019-05-10 06:52:35,R_3jeQIy5is20g2w1,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,91,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:52:37,2019-05-10 06:52:52,IP Address,212.93.25.10,100,14,True,2019-05-10 06:52:52,R_qUe8sUteDOTQe3v,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,92,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:52:55,2019-05-10 06:53:10,IP Address,212.93.25.10,100,14,True,2019-05-10 06:53:10,R_3fQ8HvQfcAk9j47,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,93,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:53:12,2019-05-10 06:53:31,IP Address,212.93.25.10,100,19,True,2019-05-10 06:53:32,R_3hAPCe1ZS3XyuRo,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,94,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:53:35,2019-05-10 06:53:50,IP Address,212.93.25.10,100,14,True,2019-05-10 06:53:50,R_1oI7IbocOFBFgAJ,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,95,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 06:53:53,2019-05-10 06:54:06,IP Address,212.93.25.10,100,12,True,2019-05-10 06:54:06,R_27ps2802r5zYhca,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,96,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:54:10,2019-05-10 06:54:25,IP Address,212.93.25.10,100,14,True,2019-05-10 06:54:25,R_1KveoQ7EUxd2cwT,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,97,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:54:30,2019-05-10 06:54:44,IP Address,212.93.25.10,100,13,True,2019-05-10 06:54:45,R_1AYL4ygn37LISU9,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,98,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:54:48,2019-05-10 06:55:00,IP Address,212.93.25.10,100,12,True,2019-05-10 06:55:00,R_3V0Mh8B4eZoHbSp,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,99,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:55:04,2019-05-10 06:55:21,IP Address,212.93.25.10,100,16,True,2019-05-10 06:55:21,R_1NCZEuB1r6gimmQ,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,100,Machine set,No,Yes,No,No,Yes,No,No,
2019-05-10 06:55:24,2019-05-10 06:55:41,IP Address,212.93.25.10,100,16,True,2019-05-10 06:55:41,R_3qwKYGndeaP9eQd,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,101,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:55:47,2019-05-10 06:56:05,IP Address,212.93.25.10,100,17,True,2019-05-10 06:56:05,R_2SrwifHWToYP02W,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,102,Machine set,No,No,No,No,No,No,No,
2019-05-10 06:56:09,2019-05-10 06:56:23,IP Address,212.93.25.10,100,14,True,2019-05-10 06:56:23,R_cUaxaoyhvfcjWZH,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,103,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 06:56:28,2019-05-10 06:56:41,IP Address,212.93.25.10,100,13,True,2019-05-10 06:56:41,R_2aJ4VNhYyCW9YHI,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,104,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 08:08:28,2019-05-10 08:11:16,IP Address,213.127.4.233,100,167,True,2019-05-10 08:11:16,R_Xk9opUw0Gh4JpQJ,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,0,Rel2,Yes,Yes,Yes,No,Yes,Yes,Yes,
2019-05-10 08:11:17,2019-05-10 08:12:40,IP Address,213.127.4.233,100,83,True,2019-05-10 08:12:40,R_1M70EDHNUOu5spM,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,1,Rel2,Yes,Yes,Yes,No,No,No,No,
2019-05-10 08:12:41,2019-05-10 08:16:01,IP Address,213.127.4.233,100,199,True,2019-05-10 08:16:01,R_1LIO9HN9bHMcz1y,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,2,Rel2,No,No,No,No,No,No,No,
2019-05-10 08:16:01,2019-05-10 08:19:30,IP Address,213.127.4.233,100,208,True,2019-05-10 08:19:30,R_UPBRRvde90oUbtL,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,3,Rel2,Yes,Yes,Yes,Yes,Yes,No,No,
2019-05-10 08:19:36,2019-05-10 08:21:23,IP Address,213.127.4.233,100,107,True,2019-05-10 08:21:23,R_3smKgYunsJTc9v0,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,4,Rel2,No,Yes,No,No,No,No,No,
2019-05-10 08:21:24,2019-05-10 08:22:37,IP Address,213.127.4.233,100,72,True,2019-05-10 08:22:37,R_22Gnwyn95vea9g1,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,5,Rel2,No,No,No,No,No,Yes,Yes,
2019-05-10 08:22:38,2019-05-10 08:23:24,IP Address,213.127.4.233,100,45,True,2019-05-10 08:23:24,R_31bCCVr7ZmOCLqy,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,6,Rel2,No,Yes,No,No,No,No,No,
2019-05-10 08:23:25,2019-05-10 08:25:29,IP Address,213.127.4.233,100,124,True,2019-05-10 08:25:30,R_2aDogyKufl8Ht6A,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,7,Rel2,No,No,No,No,No,Yes,Yes,
2019-05-10 08:25:30,2019-05-10 08:26:00,IP Address,213.127.4.233,100,29,True,2019-05-10 08:26:00,R_29cc89WCxbgaJ33,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,8,Rel2,No,No,No,No,No,No,No,
2019-05-10 08:26:01,2019-05-10 08:28:23,IP Address,213.127.4.233,100,141,True,2019-05-10 08:28:23,R_6R9CRrKEgpzPZwR,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,9,Rel2,Yes,Yes,Yes,Yes,No,No,No,
2019-05-10 08:59:09,2019-05-10 08:59:26,IP Address,212.93.25.10,100,16,True,2019-05-10 08:59:26,R_2CIfKFtfwsDiMK3,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,105,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:02:31,2019-05-10 09:02:45,IP Address,212.93.25.10,100,14,True,2019-05-10 09:02:46,R_3QxFQwKiNdQMl6V,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,106,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:02:49,2019-05-10 09:03:10,IP Address,212.93.25.10,100,20,True,2019-05-10 09:03:10,R_Umvc0RQpvNYPDah,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,107,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:03:15,2019-05-10 09:03:30,IP Address,212.93.25.10,100,15,True,2019-05-10 09:03:30,R_1rpJ8OpU0Nnzkjh,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,108,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:03:44,2019-05-10 09:04:03,IP Address,212.93.25.10,100,18,True,2019-05-10 09:04:03,R_xox5phUNMwVicff,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,109,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:04:04,2019-05-10 09:04:26,IP Address,212.93.25.10,100,22,True,2019-05-10 09:04:27,R_3rBZVL1el19c8kp,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,110,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:04:32,2019-05-10 09:04:49,IP Address,212.93.25.10,100,16,True,2019-05-10 09:04:50,R_vPt4YaqdktMKRWh,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,111,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:04:56,2019-05-10 09:05:08,IP Address,212.93.25.10,100,12,True,2019-05-10 09:05:09,R_3g89x9HfN65CnOe,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,112,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:05:12,2019-05-10 09:05:27,IP Address,212.93.25.10,100,14,True,2019-05-10 09:05:27,R_1PT4124fHXxsdmv,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,113,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:05:32,2019-05-10 09:05:49,IP Address,212.93.25.10,100,17,True,2019-05-10 09:05:49,R_1r0TmErOJDd35EB,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,114,Machine set,No,Yes,No,No,No,No,No,conflict borderline
2019-05-10 09:05:53,2019-05-10 09:06:06,IP Address,212.93.25.10,100,13,True,2019-05-10 09:06:06,R_2TpmE9f9nMqZH0I,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,115,Machine set,No,Yes,No,No,Yes,No,No,
2019-05-10 09:06:10,2019-05-10 09:06:23,IP Address,212.93.25.10,100,13,True,2019-05-10 09:06:23,R_31T7UQWA5bH1rxM,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,116,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:06:24,2019-05-10 09:06:39,IP Address,212.93.25.10,100,14,True,2019-05-10 09:06:39,R_3IcWUAXRMAooHhR,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,117,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:06:40,2019-05-10 09:06:56,IP Address,212.93.25.10,100,15,True,2019-05-10 09:06:56,R_2tJzsuV88pT0spH,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,118,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:07:01,2019-05-10 09:07:17,IP Address,212.93.25.10,100,15,True,2019-05-10 09:07:17,R_QgBABmCfS6VG0sp,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,119,Machine set,No,Yes,Yes,Yes,Yes,No,No,
2019-05-10 09:07:21,2019-05-10 09:07:34,IP Address,212.93.25.10,100,12,True,2019-05-10 09:07:34,R_1l9R2x4Fb84y0Ia,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,120,Machine set,No,Yes,No,Yes,No,No,No,
2019-05-10 09:07:38,2019-05-10 09:07:53,IP Address,212.93.25.10,100,15,True,2019-05-10 09:07:53,R_2VObguKHgyXlkfy,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,121,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:07:56,2019-05-10 09:08:39,IP Address,212.93.25.10,100,43,True,2019-05-10 09:08:40,R_2TOcAwfYpL5vvVN,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,122,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:08:44,2019-05-10 09:08:57,IP Address,212.93.25.10,100,13,True,2019-05-10 09:08:57,R_3LiiDRGy46NuRVN,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,123,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:09:01,2019-05-10 09:09:16,IP Address,212.93.25.10,100,14,True,2019-05-10 09:09:16,R_3LZI4wG1QixsZwM,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,124,Machine set,No,No,Yes,No,No,No,No,
2019-05-10 09:09:19,2019-05-10 09:09:32,IP Address,212.93.25.10,100,13,True,2019-05-10 09:09:33,R_1Lnx3J80yCjj5VO,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,125,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:09:41,2019-05-10 09:09:58,IP Address,212.93.25.10,100,17,True,2019-05-10 09:09:58,R_2OYI7J4F3hj5WWn,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,126,Machine set,No,No,No,No,No,Yes,No,Pro Russian borderline
2019-05-10 09:10:02,2019-05-10 09:10:14,IP Address,212.93.25.10,100,12,True,2019-05-10 09:10:15,R_2ceCt4phgREYTWl,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,127,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 09:10:19,2019-05-10 09:10:30,IP Address,212.93.25.10,100,10,True,2019-05-10 09:10:30,R_3mgbDckCu91b4WJ,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,128,Machine set,No,No,No,No,No,No,Yes,
2019-05-10 09:10:32,2019-05-10 09:10:48,IP Address,212.93.25.10,100,16,True,2019-05-10 09:10:48,R_QcCQB4jGTRhU0ox,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,129,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:10:52,2019-05-10 09:11:10,IP Address,212.93.25.10,100,17,True,2019-05-10 09:11:10,R_2BndCJZ3mKwqvu3,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,130,Machine set,No,Yes,Yes,No,No,No,No,Morality borderline?
2019-05-10 09:11:14,2019-05-10 09:11:32,IP Address,212.93.25.10,100,18,True,2019-05-10 09:11:33,R_25B02ONca80LXx7,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,131,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:11:36,2019-05-10 09:12:03,IP Address,212.93.25.10,100,26,True,2019-05-10 09:12:03,R_2bH5HzTo9daJfWz,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,132,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:12:05,2019-05-10 09:12:23,IP Address,212.93.25.10,100,17,True,2019-05-10 09:12:23,R_1otDetjOYsBY88X,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,133,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:12:27,2019-05-10 09:12:43,IP Address,212.93.25.10,100,15,True,2019-05-10 09:12:43,R_2eWJO1iQUgJ0OMI,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,134,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:12:47,2019-05-10 09:13:03,IP Address,212.93.25.10,100,16,True,2019-05-10 09:13:04,R_2CZjOGAd9ur65mx,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,135,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:13:08,2019-05-10 09:13:23,IP Address,212.93.25.10,100,15,True,2019-05-10 09:13:23,R_3RdQbjSJPT2Dw5k,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,136,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:13:26,2019-05-10 09:13:39,IP Address,212.93.25.10,100,13,True,2019-05-10 09:13:40,R_2Vlq4oJAvSjfldW,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,137,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:13:41,2019-05-10 09:13:57,IP Address,212.93.25.10,100,15,True,2019-05-10 09:13:57,R_3DkBvF3Kzl8wRmF,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,138,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:13:58,2019-05-10 09:14:15,IP Address,212.93.25.10,100,16,True,2019-05-10 09:14:15,R_2aYbuHyX5vw0Qdz,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,139,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:14:19,2019-05-10 09:14:32,IP Address,212.93.25.10,100,12,True,2019-05-10 09:14:32,R_2TG0N2XFVt8WD2x,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,140,Machine set,Yes,Yes,No,No,No,No,No,
2019-05-10 09:14:37,2019-05-10 09:15:00,IP Address,212.93.25.10,100,23,True,2019-05-10 09:15:00,R_1hxUOON55V1Mbm7,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,141,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:15:04,2019-05-10 09:15:27,IP Address,212.93.25.10,100,23,True,2019-05-10 09:15:27,R_XhpDz7PP2ATxdWV,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,142,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:15:31,2019-05-10 09:15:44,IP Address,212.93.25.10,100,13,True,2019-05-10 09:15:45,R_296vPeTXgtbxsmN,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,143,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:15:48,2019-05-10 09:16:09,IP Address,212.93.25.10,100,20,True,2019-05-10 09:16:09,R_2qpKOWACUSHjC7B,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,144,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:16:14,2019-05-10 09:16:27,IP Address,212.93.25.10,100,13,True,2019-05-10 09:16:27,R_9HyagTy9kfMdAn7,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,145,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:16:31,2019-05-10 09:16:51,IP Address,212.93.25.10,100,20,True,2019-05-10 09:16:51,R_2tzHE41cYW2BaLX,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,146,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:16:55,2019-05-10 09:17:10,IP Address,212.93.25.10,100,15,True,2019-05-10 09:17:11,R_2uDXtT4afjN7QdP,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,147,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 09:17:14,2019-05-10 09:17:31,IP Address,212.93.25.10,100,17,True,2019-05-10 09:17:31,R_23VIk2CU8TBvtnf,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,148,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:17:36,2019-05-10 09:17:56,IP Address,212.93.25.10,100,20,True,2019-05-10 09:17:56,R_1IXIYFTKVFI2Wzh,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,149,Machine set,No,Yes,No,No,No,No,No,
