,Unnamed: 0,Unnamed: 0.1,category,date,source,text,title,month,country-source,article_len,ratio_not_stop_w,avg_word_len,title_len,ratio_unique_words,ner,sen
45,45,772,Rusija,2018-12-10,Vostok-RU,Inicijatori formiranja posebne crkve u Ukrajini govore o svetlosti ali ka svom cilju idu sa rečima zlobe i mržnje. Da bi ga postigli spremni su da unište živote ljudi i zauzmu hramove rekao je patrijarh moskovski i cele Rusije Kiril tokom osveštenja Hrama mučenice Tatjane u Moskvi.„U bratskoj Ukrajini se dešavaju vrlo teške stvari: znamo da su sile zla ustale na pravoslavnu crkvu. Poslušajte one koji se bore za takozvanu nezavisnu crkvu poslušajte njihovu intonaciju i reči. Kakva je to zloba i mržnja! Svi oni koji danas žele da formiraju takozvanu nezavisnu crkvu i da bi to učinili spremni su da unište živote drugih ljudi crkveni život upadnu i zauzmu crkve i manastire. Zar je taj jezik sile jezik Božji?“ obratio se patrijarh Kiril okupljenim vernicima.  Prema njegovim rečima raskolnici pokušavaju da predstave ideje tame kao nešto svetlo i pozitivno. Poslušajte lidere raskola s kakvom mržnjom govore. Zar je to pastirski govor zar su to reči ljubavi? Jedni su naslednici svetlosti svetaca u svetlosti dok drugi padaju pod vlast tame. Treba samo pažljivo slušati one koji govore o svetlosti dok se nalaze u tami“ naglasio je ruski patrijarh.  On je izrazio nadu da nikakvi raskolnički pokreti nikakvo učešće svetovne vlasti nikakva zlobna i ratoborna retorika neće odvojiti vernike od života u Božjoj svetlosti.    Ukrajina i Novorusija iz minuta u minut ,"Patrijarh Kiril: Poslušajte lidere raskola, s kakvom mržnjom govore. Zar je to pastirski govor, zar su to reči ljubavi? ",12,RU,220,0.13636363636363635,6.213636363636364,19,0.7,"['mučenice', 'rusije', 'ruski', 'ukrajini', 'tokom', 'kiril', 'ukrajina', 'okupljenim', 'patrijarh', 'moskvi', 'tatjane']",-0.01098901098901099
46,46,3520,Kultura,2019-01-05 17:06:00,Sputnik-RU,Velikan srpskog glumišta Marko Nikolić sahranjen je danas u Aleji zaslužnih građana na beogradskom Novom groblju.Od Nikolića su se oprostili porodica prijatelji kolege poštovaoci a prigodnom besedom Ivana Vujić upravnica Narodnog pozorišta.„Poštovani i voljeni gospodine glumče sve je u najboljem redu. Scena je čista i prazna. Vaša publika je ovde sa ljubavlju Vaši šminkeri dekorateri rekviziteri Vaše kolege glumci Vaše koleginice glumice Vaša čestita porodica Vaše troje dece. Svi smo ovde“ rekla je Vujićeva a prenosi Tanjug.  Vujićeva je zahvalila Marku Nikoliću na stotinama uloga.„Ja Vam zahvaljujem na onome što ste nam podarili — svoje srce kožu kost mozak sve. Hvala Vam. Jako je teško probuditi ljubav u čoveku jako je lako govoriti o ljubavi. Beskrajno smo vam zahvalni na služenju Narodnom porzorištu Vašem narodu Vašoj publici svima nama“ rekla je Vujićeva.Ona je podsetila da je Nikolić u pozorištu proveo 50 godina.  Nikolića su na večni počinak pored ostalih ispratili potpredsednik Vlade i ministar spoljnih poslova Ivica Dačić glumci Dragan Bjelogrlić Radoš Bajić Darko Tomović Lepomir Ivković Goran Sultanović Dragan Petrović Pele Boris Pingović Milutin Mima Karadžić Tihomir Arsić i drugi.Prethodno je na Velikoj sceni Narodnog pozorišta održana komemoracija na kojoj su o prvaku Drame Narodnog pozorišta bardu srpskog glumišta čuvenom Karađorđu i Gigi Moravcu skromnom dobrom čoveku i talentovanom glumcu govorili Vujić Pingović Bjelogrlić i glumice Dobrila Stojnić Ljiljana Blagojević Svetlana Bojković Gorica Popović.Marko Nikolić preminuo je u Beogradu 2. januara u 73. godini.,Marko Nikolić sahranjen u Aleji zaslužnih građana,1,RU,235,0.09361702127659574,6.821276595744681,7,0.7531914893617021,"['dragan', 'gigi', 'radoš', 'nikolića', 'vujić', 'groblju.od', 'gorica', 'ivica', 'glumišta', 'blagojević', 'stojnić', 'arsić', 'novom', 'ivana', 'petrović', 'bojković', 'pele', 'darko', 'vujićeva', 'ljiljana', 'tomović', 'karađorđu', 'lepomir', 'boris', 'scena', 'bjelogrlić', 'pozorišta', 'svetlana', 'marko', 'glumče', 'sultanović', 'bajić', 'velikoj', 'goran', 'narodnog', 'mima', 'popović.marko', 'sceni', 'beogradu', 'narodnom', 'pingović', 'karadžić', 'ivković', 'marku', 'nikolić', 'drugi.prethodno', 'tihomir', 'dobrila', 'večni', 'milutin', 'dačić']",0.016736401673640166
47,47,6405,Svet,2019-01-23,N1-USA,"[Kina je optužila SAD da je maltretiraju posle potvrde američkih vlasti da neće odustati od traženja izručenja finansijske direktorke kineskog telekomunikacionog giganta Huaveja koja je na uslovnoj slobodi u Kanadi. Vašington će do 30. januara zvanično zatražiti izručenje finansijske direktorke i ćerke osnivača Huaveja Meng Vandžu koja se trenutno nalazi u Vankuveru. Njeno hapšenje prošlog meseca u Kanadi na zahtev američkih vlasti izazvalo je diplomatsku krizu. 23.01.2019.  ""Pre svega se radi o ponašanju čiji cilj je da se maltretira Kina u tehnološkom sektoru. Ceo svet može vrlo jasno da vidi koj je pravi cilj (SAD)"" rekla je Hua Čunjing portparolka kineskog Ministarstva spoljnih poslova. Ona je rekla da Vašington čini sve u svojoj moći da uguši kineske firme u sektoru visoke tehnologije i spreči legitimno pravo Kine da se razvija. Ćerka osnivača kineskog giganta Huaveja uhapšena je 1. decembra na aerodromu u Vankuveru na zahtev Vašingtona koji sumnja da je učestvovala u prevari da se zaobiđu američke sankcije protiv Irana. U međuvremenu ona je puštena iz pritvora uslovno uz kauciju. ""Nastavićemo da tražimo izručenje Meng Vandžu i poštovaćemo rokove određene sporazumom o izručenju između SAD i Kanade"" rekao je portparol američkog Ministarstva pravde Mark Rajmondi. Prema tom sporazumu SAD imaju 60 dana posle hapšenja sprovedenog na njihov zahtev da uruče zvaničan zahtev za ekstradiciju. Kad se zahtev uruči kanadsko Ministarstvo pravde ima 30 dana da pokrene proceduru izručenja. Zbog raznih mogućih žalbi to bi moglo da traje mesecima pa i godinama. Kina optužuje Kanadu da slepo odgovara zahtevu SAD koji ona smatra da je politički motivisan. Kina je više puta zatražila od Kanade da oslobodi direktorku Huaveja i ispravi svoju ozbiljnu grešku. To hapšenje je pokrenulo diplomatsku krizu između Otave i Pekinga. Kina je od tada uhapsila dvojicu Kanađana i kineski sud je osudio na smrt trećeg Kanađana. Kineske vlasti insistiraju da te mere nisu vezane za slučaj Huaveja.  ]",Kina optužuje SAD za maltretiranje zbog optužbi direktorki Huaveja,1,USA,310,0.1258064516129032,6.451612903225807,9,0.6709677419354839,"['sad', 'američkog', 'kina', 'huaveja', 'kine', 'mark', 'kanadu', 'američkih', 'kanade', 'rajmondi', 'vankuveru', 'pekinga', 'ministarstva', 'vašington', 'otave', 'irana', 'kanadi']",-0.0043859649122807015
48,48,3982,Politika,2019-02-02 09:39:00,Sputnik-RU,Premijer privremenih prištinskih institucija Ramuš Haradinaj saopštio je na svom profilu na Fejsbuku da je razrešio dužnosti ministra poljoprivrede šumarstva i ruralnog razvoja Nenada Rikala.„Danas sam doneo odluku i razrešio dužnosti ministra poljoprivrede šumarstva i ruralnog razvoja Nenada Rikala“ naveo je Haradinaj koji je u postu na Fejsbuku objavio i fotografiju te odluke.On je dodao da će se saradnja sa predstavnicima svih zajednica i predstavnicima srpske zajednice nesmetano nastaviti.  Televizija RTK 2 na srpskom jeziku je ranije prenela da je izvor blizak Socijaldemokratskoj partiji Kosova rekao da se danas očekuje razrešenje dužnosti ministra Rikala kako bi poslanička grupa te stranke glasala za budžet za 2019. godinu.Kosovska skupština treba danas da raspravlja o budžetu i statutu Trepče.,Haradinaj: Razrešio sam dužnosti ministra Nenada Rikala,2,RU,116,0.1896551724137931,6.991379310344827,7,0.6982758620689655,"['haradinaj', 'šumarstva', 'nenada', 'rikala', 'kosova', 'trepče']",0.012048192771084338
49,49,3896,Politika,2019-01-27 19:15:00,Sputnik-RU,Šef prištinskog pregovaračkog tima Avni Arifi kaže da je dijalog u Briselu u poslednjih devet godina bio u potpunosti u interesu Srbije ali da aktuelna vlast u Prištini i delegacija na čijem je on čelu više neće biti u funkciji takvog dijaloga.„Dijalog kakav je do sada imalo Kosovo ne treba nikada više da ima. Dijalog u poslednjih devet godina bio je isključivo u službi interesa Srbije“ poručio je Arifi na Fejsbuku.On je tako reagovao na izjavu predsednika Srbije Aleksandra Vučića u sinoćnjem intervjuu za televiziju BN da je dijalog osnažio srpsku poziciju preneo je Tanjug.„To je osnažilo našu poziciju pregovorima smo kupili vreme da možemo da se vratimo u igru… Pametnom politikom smo uspeli da se vratimo u priču o Kosovu i da sačuvamo naše ljude na Kosovu“ kazao je Vučić.,Šef prištinskog tima: Dijalog devet godina bio u interesu Srbije,1,RU,131,0.1984732824427481,5.977099236641222,10,0.6717557251908397,"['kosovo', 'srbije', 'vučić', 'arifi', 'briselu', 'avni', 'aleksandra', 'prištini', 'vučića', 'kosovu', 'dijalog', 'kazao']",0.0
50,50,2167,Politika,2019-02-21,Vostok-RU, Izvor: Izvor: Vostok / RT Savetnik za spoljnu politiku i nacionalnu odbranu Donalda Trampa Džon Bolton izgleda da je odredio metu u nastavku svog višedecenijskog neslaganja sa predsednikom Nikaragve Danijelom Ortegom ukazujući da bi promena režima što podržava Vašington mogla biti u bliskoj budućnosti.“Režim Ortege osudio je tri lidera poljoprivrednika na 550 godina zatvora zbog svojih uloga u protestima 2018. godine gde su policijske snage Ortege ubile 300 aktivista. Kako je predsednik Tramp saopštio u ponedeljak Ortegini dani su odbrojani a nikaragvanski narod uskoro će biti slobodan“ izjavio je u sredu savetnik američkog predsednika za nacionalnu bezbednost Džon Bolton. “Režim Ortege osudio je tri lidera poljoprivrednika na 550 godina zatvora zbog svojih uloga u protestima 2018. godine gde su policijske snage Ortege ubile 300 aktivista. Kako je predsednik Tramp saopštio u ponedeljak Ortegini dani su odbrojani a nikaragvanski narod uskoro će biti slobodan“ izjavio je u sredu savetnik američkog predsednika za nacionalnu bezbednost Džon Bolton. Danijel Ortega novembar 2018. © REUTERS/JORGE CABRERA/RT ,"RT: Prvo Venecuela, sada Nikaragva? Bolton kaže da su Ortegini dani „odbrojani“ i da će narod „uskoro biti slobodan“",2,RU,162,0.12962962962962962,6.907407407407407,19,0.5555555555555556,"['venecuela', 'džon', 'američkog', 'donalda', 'nikaragva', 'danijel', 'ortegom', 'ortege', 'danijelom', 'bolton', 'trampa', 'nikaragve', 'ortega', 'tramp', 'vašington']",-0.02054794520547945
51,51,4294,Svet,2019-02-18 21:51:00,Sputnik-RU,Predsednik SAD Donald Tramp nagovestio je da su ključni zvaničnici uključeni u istragu u vezi sa Rusijom bili uključeni u „izdajničko“ ponašanje.Tramp je na svom Tviter nalogu napisao da bivši direktor FBI Endrju Mekejb čija se nova knjiga bavi navodnim stranim uticajem na predsednika i sadašnji zamenik prvobranioca Rod Rozenštajn koji je pokrenuo istragu specijalnog saveta „izgledaju kao da su planirali veoma nezakonit čin i kao da su uhvaćeni u njemu“.   U intervjuu za „60 minuta“ (Si-Bi-Es) Mekejb kojeg je prošle godine otpustio FBI opisao je Rozenštajna kao osobu koja je otvorila mogućnost da se pozove na 25. amandman kako bi se Tramp uklonio sa dužnosti preneo je Tanjug.Tramp je tvitovao da je „to bila nezakonita i izdajnička ’polisa osiguranja‘ u punom svetlu“. ,Tramp optužio bivšeg šefa FBI za izdaju,2,RU,123,0.16260162601626016,6.325203252032519,7,0.7235772357723578,"['donald', 'rusijom', 'bi', 'ponašanje.tramp', 'sadašnji', 'fbi', '-', 'tramp', 'rozenštajn', 'rod']",0.0
52,52,10542,,2019-02-24 09:01:14,RFE-USA,"Severnokorejski vođa Kim Džong Un napustio je Pjongjang zbog drugog samita sa američkim predsednikom Donaldom Trampom u Vijetnamu objavila je u nedelju zvanična severnokorejska agencija KCNA. Time su potvrđeni raniji izveštaji da se veruje da je severnokorejski vođa krenuo za Vijetnam pošto je primećen njegov voz kako prelazi granicu sa Kinom. ""Visoki zvaničnici partije vlade i oružanih snaga upućuju iskrene želje Kim Džong Unu za uspeh i žele mu srećan put"" navela je agencija. Drugi samit Trampa i Kima zakazan je za sredu i četvrtak u Hanoju.",Pjongjang potvrdio da je Kim Džong Un krenuo na samit sa Trampom,2,USA,87,0.13793103448275862,6.310344827586207,12,0.7931034482758621,"['unu', 'trampom', 'kinom', 'vijetnamu', 'američkim', 'vijetnam', 'un', 'džong', 'kim', 'hanoju', 'donaldom']",0.028985507246376805
53,53,1381,Politika,2019-01-14,Vostok-RU,Premijer Izraela Benjamin Netanijahu potvrdio je da je u proteklih 36 sati izraelska avijacija napadala ciljeve u Siriji.„U poslednjih 36 sati vazduhoplovne snage Izraela izvele su napad na ciljeve u Siriji“ rekao je Netanijahu na sednici Vlade Izraela prenosiJerusalim post“.  Izraelski premijer je istakao da nedavni napadi govore o tome da je Izrael odlučan da deluje protiv Irana u Siriji. Izraelske odbrambene snage su sto puta napale ciljeve Irana i (libanskog šiitskog pokreta) Hezbolah. Najnoviji napadi dokazuju da smo odlučni u borbi protiv Irana u Siriji“ dodao je premijer.  Sirijska državna agencija SANA saopštila je da je Izrael u subotu noću pogodio skladište na području aerodroma u Damasku.  Situacija u Siriji - iz minuta u minut ,Netanijahu: Izrael odlučan da deluje protiv Irana u Siriji,1,RU,116,0.1206896551724138,6.456896551724138,9,0.6637931034482759,"['premijer', 'siriji', 'benjamin', 'netanijahu', 'izrael', 'izraela', 'premijer', 'sana', 'hezbolah', 'damasku', 'irana']",0.020618556701030927
54,54,905,Kultura,2018-12-16,Vostok-RU,U Multipleksu Doli Bel u Andrićgradu održana promocija najnovije knjige proslavljenog srpskog režisera Emira KusturiceŠta mi ovo treba“ u izdanju Vukotić medije.  Pored autora o knjizi su govorili prof. dr Jovan Delić i prof. dr Miloš Ković.  Govoreći na promociji Emir Kusturica rekao da zaovu knjigu nikada nije mogao pretpostaviti da će biti knjiga iako je iz tog dnevnika nastala i prva knjiga Smrt je neprovjerena glasina“.  – Niko ne zna kako nastaje neka knjiga. Ne znamo kako se nešto rodi. Kad čoveka pitaju zašto piše to je glupo pitanje. Pisanje služi da se zakači nečija duša zapletom i melodijom za ono što se piše – rekao je Kusturica.  On je podsetio da se u knjizi nalaze četiri pesme i da mu je zbog toga Matija Bećković rekaoda mu udara na kašiku“ a kad ih je iščitao –rekao je da mu se trese čitav escajg“.  – Renesansa je razvijala zapadnoevropski deo čije je najveće dostignuće bila srednja klasa za koju vidimo šta se dešava u Francuskoj. Tamo je građen vrednosni sistem koji je u dva Napoleonova rata pokušao da pokori Sibir. Francuska koja je zaslužila da ima komfornu srednju klasu ima problema sa Makronom koji sve to ukida. Tamo se suši osvešćena srednja klasa kao najveće dostignuće zapadne Evrope.  Muhika je rekao da ne veruje u republiku jer većina glasa za manjinu pa bi manjina trebalo da živi kao većinaa nije tako – rekao je Kusturica.  Po njegovim rečimaKosovo je centralna tema svake priče o našoj duhovnosti“.  – Kada je trebalo da izvadim državljanstvo čovek je u moje ime otišao da uradi ovo u Sarajevu ispalo je da se tamo nisam ni rodio.  Sve se zasniva na instant mitu. U Beogradu pojedini pričaju o tome kako je Kosovo mit bez pokrića. On može da se dovodi u pitanje ali ne može se tražiti dokument o dokazu mita. Mi u Srbiji slavimo svece a oni u Americi Holivud. Šta bi bilo da mi udaramo na njihovu mitologiju i osporavamo njihovo duhovno središte? – upitao je Kusturica.  – Kada pričamo o kosovskom mitu i holivudskom mitu jedan me štiti i od njega živim a drugi me ubija i šta očekuju da ću da izaberem?  Istorija je naknadna svest i možemo da je krojimo ako imamo imalo iskustva i kontinuiteta i u tome leži naš problem. Morali bismo je učiti od obdaništa – kaže proslavljeni režiser.  – Film o Jasenovcu nije pitanje mog i nečijeg drugog integriteta. Holivud je rekao da će da uzme najbolje glumce kao da film ne zavisi od istorijskih uslova živote filmske estetike i ostalih stvari.  Radio bih ja film o Jasenovcu ali setite se da je Oskar za film o logorima dobio Benini i to za komediju o ovoj temi – rekao je Kusturica.  Profesor Jovan Delić govoreći na promociji rekao je da jesvaka od knjiga Emira Kusturice potvrda da je život čudo“.  – One izviru iz samoga života i o njemu svedoče često i bolno. Njegovim knjigama odzvanja živi govor koji postavlja pitanja o svemu.  Don Kihot najbliži je rod Emira Kusturice kao i Ćopić čije su Magareće godine“ prva pročitana knjiga mladog Emira Kusturice koji nije voleo da čita. Kusturica je simbioza Don Kihota i jednog osećanja istorije na koje ga obavezuje Andrić – rekao je profesor Delić.  – Andrićgrad je čedo Emira Kusturice koje se začelo na bračnom putovanju Maje Mandić i Emira Kusturice i o tome on piše u ovoj knjizi koju promovišemo u gradu koji je on još tada možda video.  Ksturica je neumoran putnik i od Vuka Karadžića Andrića i Dučića nemamo takvog čoveka koji po svetu sreće sve one ljude koji nešto znače. Takvu vrstu komunikacije sa svetom a biti i ostati Srbin ima veoma mali broj ljudi a prvi danas Emir Kusturica. U vreme kada su Srbija i Srbi stradali Emir Kusturica je sa strašću ostao pripadnik tog naroda – reči su profesora Delića.  Po rečima profesora Miloša Kovićau doba kad smo ratovali protiv NATO-a bili smo sinovi Svetog Save i kosovskog mita“.  – Cela priča ovoga što Zapad radi jeste da se opravdaju svojoj deci.  Ako biramo ko ćemo da budemo bolje je da budemo deca mučenika sa Starog Broda iz Prebilovaca iz Jasenovaca. Protiv nas ratuju zato što smo Srbi i sve drugo je prazna priča. Republika Srpska je upozorenje na ono što smo preživeli. Dakle Republika Srpska je da nam se više stradanje ne ponovi“ – rekao je profesor Ković.  – U ovoj knjizi možemo videti da kao da smo jedan život živeli do devedesetih i od devedesetih do sad. Iskustvo Emira Kusturice je prepuno istorijskih asocijacija i ovo je zbog tog života na granici države i epoha. Latinska Amerika je prepuna asocijacija na našu kulturu. Oteti kontinenti i genocid je ono što delimo sa njima a svest o tome se sreće u pričama o Muhiki i Maradoni koje je Emir Kusturica opisao u knjizi. Hitler se ugledao na protestantske kolonijalističke države. U Holivudu će da odrede ko je zločinac. Ova knjiga je o tome da ponovo počinje revizija istorije Drugog svetskog rata – rekao je profesor Ković. Iskra ,"Kusturica: Kosovski i holivudski mit? Jedan me štiti i od njega živim a drugi me ubija, i šta očekuju da ću da izaberem?",12,RU,842,0.10807600950118763,5.699524940617577,23,0.5534441805225653,"['andrićgradu', 'kosovo', 'kovića', 'francuskoj', 'evrope', 'profesor', 'čedo', 'svetog', 'save', 'latinska', 'americi', 'kusturicešta', 'miloš', 'matija', 'bećković', 'zapad', 'srpska', 'kusturice', 'srbija', 'delić', 'iskra', 'renesansa', 'doli', 'francuska', 'broda', '.', 'emir', 'niko', 'miloša', 'ković', 'hitler', 'emira', 'srbiji', 'države', 'vuka', 'muhika', 'kihot', 'andrićgrad', 'multipleksu', 'dr', 'sibir', 'prebilovaca', 'holivud', 'jovan', 'andrića', 'beogradu', 'bel', 'jasenovcu', 'kosovski', 'republika', 'andrić', 'ćopić', 'sarajevu', 'amerika', 'kihota', 'karadžića', 'mandić', 'kusturica', 'ksturica', 'nato', 'napoleonova', 'don', 'vukotić', 'maje']",-0.006802721088435374
